,time,predict,y,error
0,2019-09-16 18:17:00,40.88818313668241,41.400002,-0.012362773879034917
1,2019-09-16 18:18:00,41.24630504066971,43.799999,-0.058303516384333454
2,2019-09-16 18:19:00,42.904289404515296,41.400002,0.036335442798174154
3,2019-09-16 18:20:00,41.61887331933898,41.400002,0.005286746588538334
4,2019-09-16 18:21:00,41.362742188372074,41.400002,-0.000899995406471873
5,2019-09-16 18:22:00,41.469478956599986,43.799999,-0.05320822138374967
6,2019-09-16 18:23:00,43.01308549492512,43.799999,-0.017966062169884483
7,2019-09-16 18:24:00,43.39832862280326,42.720001,0.015878455218277243
8,2019-09-16 18:25:00,42.68838691252128,42.720001,-0.0007400301202877381
9,2019-09-16 18:26:00,42.5796073226903,40.079997999999996,0.0623655051751825
10,2019-09-16 18:27:00,40.78839905238434,42.48,-0.0398211145860559
11,2019-09-16 18:28:00,42.21967545997558,42.84,-0.014480031279748364
12,2019-09-16 18:29:00,42.554927225913964,45.239998,-0.059351699663780615
13,2019-09-16 18:30:00,44.29426519298715,40.32,0.09856808514353044
14,2019-09-16 18:31:00,41.28273952226878,42.720001,-0.03364376039530585
15,2019-09-16 18:32:00,42.29911278225759,40.32,0.04908513844884889
16,2019-09-16 18:33:00,40.97463823065611,40.32,0.01623606722857419
17,2019-09-16 18:34:00,40.58314818951545,40.32,0.0065264927955220224
18,2019-09-16 18:35:00,40.649918873426905,37.920002000000004,0.07199147493259365
19,2019-09-16 18:36:00,38.65346745319265,37.920002000000004,0.019342442365710928
20,2019-09-16 18:37:00,38.47520123469319,40.32,-0.04575393763161737
21,2019-09-16 18:38:00,39.95886559099606,37.920002000000004,0.053767496926715834
22,2019-09-16 18:39:00,38.52926894096134,37.079997999999996,0.03908497894097355
23,2019-09-16 18:40:00,37.70072450034067,39.48,-0.04506776848174589
24,2019-09-16 18:41:00,39.15927334782821,39.48,-0.008123775384290413
25,2019-09-16 18:42:00,39.37990619814597,41.879996999999996,-0.05969653727181568
26,2019-09-16 18:43:00,41.16102042603711,39.360001000000004,0.04575760620628815
27,2019-09-16 18:44:00,39.840499323961396,36.959998999999996,0.07793561693444309
28,2019-09-16 18:45:00,37.5268473418126,39.360001000000004,-0.04657402468529932
29,2019-09-16 18:46:00,39.337248362791804,39.360001000000004,-0.0005780649550339097
30,2019-09-16 18:47:00,39.290375435140014,39.360001000000004,-0.0017689421517034555
31,2019-09-16 18:48:00,39.39379147744658,39.360001000000004,0.0008584978807945839
32,2019-09-16 18:49:00,39.30332463295728,39.360001000000004,-0.0014399483130787109
33,2019-09-16 18:50:00,39.21895764114907,39.360001000000004,-0.003583418578951162
34,2019-09-16 18:51:00,39.30675143240523,42.0,-0.06412496589511361
35,2019-09-16 18:52:00,41.336057122506105,39.48,0.04701259175547387
36,2019-09-16 18:53:00,39.68517187665932,39.48,0.005196856045068925
37,2019-09-16 18:54:00,39.48050632645245,38.400002,0.028138132035838138
38,2019-09-16 18:55:00,38.80141192189568,40.799999,-0.04898497860512991
39,2019-09-16 18:56:00,40.1859738171248,40.799999,-0.015049637204040196
40,2019-09-16 18:57:00,40.65146806008947,43.200001,-0.05899381668788688
41,2019-09-16 18:58:00,42.20854829096701,40.799999,0.03452326778162444
42,2019-09-16 18:59:00,40.93041382682539,38.279999,0.06923758871637876
43,2019-09-16 19:00:00,39.05884941706579,35.760002,0.09224964296886187
44,2019-09-16 19:01:00,36.951234836798015,35.760002,0.033311878360577696
45,2019-09-16 19:02:00,36.385626011883055,38.16,-0.04649827012885068
46,2019-09-16 19:03:00,37.90364381086352,35.760002,0.05994523744331784
47,2019-09-16 19:04:00,36.44196777243639,35.760002,0.019070630153666997
48,2019-09-16 19:05:00,36.027377028585256,38.16,-0.0558863462110781
49,2019-09-16 19:06:00,37.74776319595335,38.16,-0.010802851259084114
50,2019-09-16 19:07:00,37.97802185010591,38.16,-0.0047688194416689094
51,2019-09-16 19:08:00,38.19348363953595,38.279999,-0.0022600669468159675
52,2019-09-16 19:09:00,38.16821375282876,36.720001,0.03943934404655269
53,2019-09-16 19:10:00,37.150567453951986,36.720001,0.01172566563797159
54,2019-09-16 19:11:00,36.90823511179776,34.32,0.07541477598478315
55,2019-09-16 19:12:00,35.33125955205598,34.32,0.029465604663635844
56,2019-09-16 19:13:00,34.71077564373143,36.720001,-0.05471746463919139
57,2019-09-16 19:14:00,36.45958372220306,36.720001,-0.007091973603076608
58,2019-09-16 19:15:00,36.577175069225156,36.720001,-0.0038895949587487103
59,2019-09-16 19:16:00,36.668464558784684,36.720001,-0.0014034978162260662
60,2019-09-16 19:17:00,36.71973666872658,36.720001,-7.198563894939355e-06
61,2019-09-16 19:18:00,36.55606732421344,34.200001,0.0688908261790237
62,2019-09-16 19:19:00,34.95292662374399,34.200001,0.022015368471597147
63,2019-09-16 19:20:00,34.647677589997926,34.200001,0.013089958389121848
64,2019-09-16 19:21:00,34.43240689304935,34.200001,0.006795493750112652
65,2019-09-16 19:22:00,34.37208857052684,34.200001,0.005031800160673715
66,2019-09-16 19:23:00,34.39019898484506,34.200001,0.005561344423500355
67,2019-09-16 19:24:00,34.293740107663375,34.439999,-0.004246774000679427
68,2019-09-16 19:25:00,34.51307957017879,34.439999,0.0021219678368396195
69,2019-09-16 19:26:00,34.488524771108736,32.040001000000004,0.07642083940973447
70,2019-09-16 19:27:00,32.82571914771623,32.040001000000004,0.024523037552846023
71,2019-09-16 19:28:00,32.45564823951088,32.040001000000004,0.012972759879466764
72,2019-09-16 19:29:00,32.34626077483156,32.040001000000004,0.009558669328117674
