,time,predict,y,error
0,2019-09-16 18:17:00,39.352034015489764,41.400002,-0.049467823323057734
1,2019-09-16 18:18:00,40.34445759532592,43.799999,-0.07889364117734522
2,2019-09-16 18:19:00,42.532905007842004,41.400002,0.027364805630734106
3,2019-09-16 18:20:00,42.11614238469035,41.400002,0.017298076089231788
4,2019-09-16 18:21:00,41.00652531083875,41.400002,-0.009504267394993217
5,2019-09-16 18:22:00,41.992699290164886,43.799999,-0.041262551394923866
6,2019-09-16 18:23:00,42.24593456239983,43.799999,-0.03548092404294731
7,2019-09-16 18:24:00,42.23683793299029,42.720001,-0.011309996622184364
8,2019-09-16 18:25:00,42.724979778597564,42.720001,0.00011654444009870265
9,2019-09-16 18:26:00,40.96516284999187,40.079997999999996,0.022084952449146177
10,2019-09-16 18:27:00,41.71884411098785,42.48,-0.017917982321378166
11,2019-09-16 18:28:00,42.34473219069453,42.84,-0.011560873233087635
12,2019-09-16 18:29:00,42.38016342405811,45.239998,-0.06321473701086125
13,2019-09-16 18:30:00,42.72694117362462,40.32,0.05969596164743593
14,2019-09-16 18:31:00,42.05407965329148,42.720001,-0.015588046140460584
15,2019-09-16 18:32:00,42.29043607702629,40.32,0.04886994238656479
16,2019-09-16 18:33:00,41.6043382312512,40.32,0.031853626767142804
17,2019-09-16 18:34:00,41.25594540628729,40.32,0.023212931703553784
18,2019-09-16 18:35:00,39.879105136211024,37.920002000000004,0.051664109516951495
19,2019-09-16 18:36:00,38.11649828478531,37.920002000000004,0.005181863776940319
20,2019-09-16 18:37:00,36.95436052232746,40.32,-0.08347320133116413
21,2019-09-16 18:38:00,41.835465222974754,37.920002000000004,0.10325588123583829
22,2019-09-16 18:39:00,37.5972023430669,37.079997999999996,0.013948337944001526
23,2019-09-16 18:40:00,39.609196218085074,39.48,0.00327244726659264
24,2019-09-16 18:41:00,37.75263807250234,39.48,-0.04375283504300036
25,2019-09-16 18:42:00,37.36232753133488,41.879996999999996,-0.10787177154442297
26,2019-09-16 18:43:00,41.680793461242395,39.360001000000004,0.058963221602621164
27,2019-09-16 18:44:00,40.787255736222754,36.959998999999996,0.10355132142245886
28,2019-09-16 18:45:00,35.38556083369109,39.360001000000004,-0.10097662767612521
29,2019-09-16 18:46:00,39.20743981954974,39.360001000000004,-0.0038760461528002275
30,2019-09-16 18:47:00,37.7692638171665,39.360001000000004,-0.04041506967526518
31,2019-09-16 18:48:00,38.02839115519349,39.360001000000004,-0.03383155007558345
32,2019-09-16 18:49:00,41.07235443231036,39.360001000000004,0.043504913333471666
33,2019-09-16 18:50:00,35.9283886504582,39.360001000000004,-0.08718527089320452
34,2019-09-16 18:51:00,39.49022810372652,42.0,-0.05975647372079708
35,2019-09-16 18:52:00,42.93694766288127,39.48,0.0875619975400526
36,2019-09-16 18:53:00,38.33209374747677,39.48,-0.029075639628247926
37,2019-09-16 18:54:00,39.24267453420073,38.400002,0.021944596101862966
38,2019-09-16 18:55:00,38.112777683436434,40.799999,-0.0658632691771283
39,2019-09-16 18:56:00,37.8145505095245,40.799999,-0.07317275891294749
40,2019-09-16 18:57:00,41.586269036912036,43.200001,-0.03735490568826525
41,2019-09-16 18:58:00,41.92051822388984,40.799999,0.027463707141018395
42,2019-09-16 18:59:00,38.67437178073161,38.279999,0.010302319514993068
43,2019-09-16 19:00:00,40.29081721155467,35.760002,0.1267006420065264
44,2019-09-16 19:01:00,36.632807473234706,35.760002,0.024407310526288733
45,2019-09-16 19:02:00,36.64675822373699,38.16,-0.039655182816116574
46,2019-09-16 19:03:00,36.52220280537275,35.760002,0.021314339002910285
47,2019-09-16 19:04:00,35.813484197887725,35.760002,0.0014955871056082347
48,2019-09-16 19:05:00,34.861369667388736,38.16,-0.08644209467010641
49,2019-09-16 19:06:00,38.28883030550225,38.16,0.00337605622385365
50,2019-09-16 19:07:00,37.36964292308622,38.16,-0.02071166344113676
51,2019-09-16 19:08:00,39.23841645616747,38.279999,0.025037029289563837
52,2019-09-16 19:09:00,37.78134532657659,36.720001,0.02890371181026351
53,2019-09-16 19:10:00,33.843116233202245,36.720001,-0.07834653290989174
54,2019-09-16 19:11:00,36.25769777737669,34.32,0.05645972544803878
55,2019-09-16 19:12:00,35.39395541537598,34.32,0.031292407207924734
56,2019-09-16 19:13:00,33.18077930511914,36.720001,-0.09638403046015344
57,2019-09-16 19:14:00,34.89959584567061,36.720001,-0.04957530241705039
58,2019-09-16 19:15:00,34.68100442022429,36.720001,-0.05552822778451756
59,2019-09-16 19:16:00,35.799614607477665,36.720001,-0.02506498822051608
60,2019-09-16 19:17:00,38.32207479635305,36.720001,0.043629459496829705
61,2019-09-16 19:18:00,34.85609779006799,34.200001,0.019184116107715646
62,2019-09-16 19:19:00,35.1840894099758,34.200001,0.028774514070212955
63,2019-09-16 19:20:00,34.40353277462394,34.200001,0.005951221306219845
64,2019-09-16 19:21:00,31.402104278251667,34.200001,-0.08180984327305528
65,2019-09-16 19:22:00,33.07628983624698,34.200001,-0.03285705061099331
66,2019-09-16 19:23:00,33.60659639085026,34.200001,-0.01735101145610328
67,2019-09-16 19:24:00,33.0223996455801,34.439999,-0.04116142263592687
68,2019-09-16 19:25:00,33.59473075140089,34.439999,-0.024543213505874722
69,2019-09-16 19:26:00,33.84467895591535,32.040001000000004,0.05632577714074805
70,2019-09-16 19:27:00,31.722771259183624,32.040001000000004,-0.009901052775135056
71,2019-09-16 19:28:00,31.890476689631686,32.040001000000004,-0.004666801051857559
72,2019-09-16 19:29:00,30.502238319168672,32.040001000000004,-0.04799508841561308
